4.167999999999999972e+01
4.099348288075560731e+01
3.382898858717040724e+01
3.296320485501195208e+01
3.359783661128228971e+01
4.057895202135929225e+01
4.005189243026809010e+01
4.437741443655795592e+01
4.572268488636801465e+01
4.296205074676168323e+01
4.203766496778732176e+01
3.981805112468627073e+01
3.807861813931896933e+01
3.969671792544910716e+01
4.013566332217946808e+01
4.476854056626974199e+01
4.431267746969671606e+01
4.375257145642297019e+01
4.342987787371335173e+01
4.469481429787609983e+01
4.634584401493744821e+01
4.631481122115678062e+01
4.645796185214014429e+01
4.558426594760089756e+01
4.425733799744389785e+01
4.337738810433832981e+01
4.251243243031321839e+01
4.138374166169813861e+01
4.067661494434217673e+01
4.026701349381648498e+01
3.956404437777050020e+01
3.947610549096517474e+01
3.890553538341701767e+01
3.848130214717447473e+01
3.781437605408060421e+01
3.719483844269191763e+01
3.657931850798049567e+01
3.606639711275101234e+01
3.579847113423476657e+01
3.531448114271275074e+01
3.487230917492893667e+01
3.441229799135641088e+01
3.388644348031604636e+01
3.350671574750237625e+01
3.312642078917900079e+01
3.272895006105766669e+01
3.256866304438468518e+01
3.242724351225830048e+01
3.258406980473415615e+01
3.309262445040071299e+01
3.329138018013141931e+01
3.353035140995547891e+01
3.374205269940008378e+01
3.384085550537505327e+01
3.410390310528598690e+01
3.435918719795404286e+01
3.464158851538353190e+01
3.442500268017194287e+01
3.406439284240956766e+01
3.374349728147833360e+01
3.346175080186912254e+01
3.357224085696338989e+01
3.368991823213790582e+01
3.390368524993273525e+01
3.392112999970242271e+01
3.466229839572362437e+01
3.489396294995777481e+01
3.495963092142323347e+01
3.508098892739294428e+01
3.524013535611666015e+01
3.530985118623384977e+01
3.541589511391805445e+01
3.574124204759105794e+01
3.588823479067727362e+01
3.600879089902091579e+01
3.628423280217859315e+01
3.637510666009615790e+01
3.640978163370039056e+01
3.642374142367908263e+01
3.650333322076541265e+01
3.659153983124395637e+01
3.679287122012232913e+01
3.658486818769458182e+01
3.653475070926964463e+01
3.662754247713785816e+01
3.635741089502106860e+01
3.638957679457075756e+01
3.646469524008700347e+01
3.648593619454575077e+01
3.659598583115791115e+01
3.670346491299662262e+01
3.653117137064224096e+01
3.662742281294942615e+01
3.665753136939299139e+01
3.671455407915391334e+01
3.667038400337234805e+01
3.669599403904554435e+01
3.677736675529215660e+01
3.686564831715092794e+01
3.689172867608468209e+01
3.691647380406111978e+01
3.677234356944697424e+01
3.658135474094687822e+01
